,date,sensor_index,location_type.x,community,latitude,longitude,daily_PM,daily_RH,Smoke
8928,9/3/23,124737,0,edgewater,41.994427,-87.66211,5.958263889,35.89027778,NA
8929,9/3/23,124759,1,north park,41.98036,-87.716576,4.699430556,37.60277778,NA
8930,9/3/23,120369,0,NA,41.79734,-87.876686,5.185167197,37.58121019,NA
8931,9/3/23,182281,0,lake view,41.937466,-87.66412,5.072305014,35.89693593,NA
8932,9/3/23,168725,1,uptown,41.9582,-87.65544,0.319178273,26.62256267,NA
8933,9/3/23,151188,0,near north side,41.897343,-87.62692,10.94513194,34.27638889,NA
8934,9/3/23,133664,1,near south side,41.8595,-87.6205,6.125284722,36.42777778,NA
8935,9/3/23,124513,1,irving park,41.95386,-87.71078,1.079263889,27.29722222,NA
8936,9/3/23,137622,1,edgewater,41.998116,-87.65649,5.826138889,33.47916667,NA
8937,9/3/23,189233,0,near west side,41.868404,-87.68851,11.3814375,30.23888889,NA
8938,9/3/23,191181,0,west town,41.895283,-87.67359,12.7809127,25.29365079,NA
8939,9/3/23,166645,1,near north side,41.897373,-87.627304,3.406522949,33.44228095,NA
8940,9/3/23,140390,1,uptown,41.975258,-87.67274,7.095680556,29.58611111,NA
8941,9/3/23,169187,1,uptown,41.963924,-87.67387,4.804200278,25.84979138,NA
8942,9/3/23,147803,0,NA,41.861732,-87.75328,2480.19913,33.41504178,NA
8943,9/3/23,171075,1,edgewater,41.994656,-87.661316,5.404069444,21.85277778,NA
8944,9/3/23,186099,0,NA,41.90292,-87.78548,9.995546218,37.79271709,NA
8945,9/3/23,175417,0,NA,41.97209,-87.86852,10.53758693,38.99443672,NA
8946,9/3/23,148029,0,irving park,41.9475,-87.71516,8.097030598,30.07510431,NA
8947,9/3/23,185237,0,west town,41.89235,-87.68557,10.89637255,31.15546218,NA
8948,9/3/23,153638,0,hyde park,41.792522,-87.58896,11.48893056,37.16527778,NA
8949,9/3/23,188475,0,NA,41.87748,-87.77712,9.981803621,31.18245125,NA
8950,9/3/23,187615,0,kenwood,41.811222,-87.59382,11.83332406,34.31293463,NA
8951,9/3/23,171015,1,edgewater,41.99149,-87.657555,9.134902778,28.22777778,NA
8952,9/3/23,192597,0,lake view,41.946285,-87.649796,9.888403068,32.44630404,NA
8953,9/3/23,175921,0,lower west side,41.85944,-87.661446,14.43100694,37.30138889,NA
8954,9/3/23,182245,0,logan square,41.91638,-87.71977,10.99871508,33.86452514,NA
8955,9/3/23,151082,0,rogers park,41.998966,-87.65796,2058.100417,35.81527778,NA
8956,9/3/23,185239,0,NA,41.88442,-87.81662,9.567027972,28.02937063,NA
8957,9/3/23,189821,0,NA,42.028156,-87.68209,8.762013889,29.35694444,NA
8958,9/4/23,45079,1,NA,42.0225,-87.76374,0.827458333,29.92361111,NA
8959,9/4/23,4395,0,west ridge,41.99568,-87.69189,12.07483571,54.00571429,NA
8960,9/4/23,4404,0,NA,42.02362,-87.76341,13.00695139,54.35833333,NA
8961,9/4/23,51933,0,jefferson park,41.981876,-87.7778,11.46125181,46.52387844,NA
8962,9/4/23,5774,0,south lawndale,41.840347,-87.73412,6.645848401,43.17524339,NA
8963,9/4/23,6546,1,lower west side,41.856613,-87.6818,1.322270195,28.72980501,NA
8964,9/4/23,57579,1,edgewater,41.991753,-87.657234,2.468333333,36.73472222,NA
8965,9/4/23,7920,0,south lawndale,41.849483,-87.69537,13.28095967,44.93184979,NA
8966,9/4/23,124649,0,east side,41.68474,-87.53683,2.692635983,44.59693166,NA
8967,9/4/23,87741,0,west town,41.90011,-87.68288,11.82571827,47.82287308,NA
8968,9/4/23,36901,1,loop,41.88437,-87.61652,8.165868056,38.99305556,NA
8969,9/4/23,94003,0,mckinley park,41.824825,-87.675125,11.93619611,45.05215577,NA
8970,9/4/23,39173,0,west lawn,41.76776,-87.73013,6.296523438,60.45703125,NA
8971,9/4/23,96035,0,mckinley park,41.828648,-87.66791,13.96368056,52.41388889,NA
8972,9/4/23,43955,1,west ridge,41.993675,-87.6932,5.637486111,33.26736111,NA
8973,9/4/23,96079,0,new city,41.81229,-87.66579,12.74721528,42.90694444,NA
8974,9/4/23,101643,0,north park,41.980278,-87.71708,10.61919332,59.59805285,NA
8975,9/4/23,45359,1,west ridge,41.993645,-87.69304,3.270709318,31.17663421,NA
8976,9/4/23,149572,0,douglas,41.836277,-87.62723,11.71240612,50.52851182,NA
8977,9/4/23,109598,0,west town,41.89003,-87.65576,12.25322222,45.05,NA
8978,9/4/23,123003,0,edgewater,41.991123,-87.65471,9.735402778,49.84722222,NA
8979,9/4/23,65791,0,loop,41.881,-87.625656,13.71978472,48.55138889,NA
8980,9/4/23,140102,0,brighton park,41.82193,-87.69146,10.40675939,49.73991655,NA
8981,9/4/23,124677,0,edgewater,41.99066,-87.66854,7.13759915,43.31303116,NA
8982,9/4/23,175227,0,north park,41.980263,-87.71705,12.69661806,50.24861111,NA
8983,9/4/23,124685,0,edgewater,41.991535,-87.6575,2485.894604,47.25694444,NA
8984,9/4/23,147811,0,NA,41.83537,-87.75943,12.32323366,42.44993046,NA
8985,9/4/23,124715,1,north park,41.980335,-87.71664,7.658902778,48.2625,NA
8986,9/4/23,124737,0,edgewater,41.994427,-87.66211,9.206333333,48.04166667,NA
8987,9/4/23,124759,1,north park,41.98036,-87.716576,7.154444444,46.0125,NA
8988,9/4/23,120369,0,NA,41.79734,-87.876686,7.056439499,48.58275382,NA
8989,9/4/23,182281,0,lake view,41.937466,-87.66412,6.577044818,47.05042017,NA
8990,9/4/23,168725,1,uptown,41.9582,-87.65544,0.568236111,27.72083333,NA
8991,9/4/23,151188,0,near north side,41.897343,-87.62692,11.90080556,44.21944444,NA
8992,9/4/23,133664,1,near south side,41.8595,-87.6205,7.648340278,46.04722222,NA
8993,9/4/23,124513,1,irving park,41.95386,-87.71078,1.086808511,28.31096563,NA
8994,9/4/23,137622,1,edgewater,41.998116,-87.65649,5.613977747,33.23087622,NA
8995,9/4/23,189233,0,near west side,41.868404,-87.68851,13.28061281,38.62395543,NA
8996,9/4/23,191181,0,west town,41.895283,-87.67359,15.20310417,40.18194444,NA
8997,9/4/23,166645,1,near north side,41.897373,-87.627304,3.836666667,34.71805556,NA
8998,9/4/23,140390,1,uptown,41.975258,-87.67274,7.520736111,28.64722222,NA
8999,9/4/23,169187,1,uptown,41.963924,-87.67387,5.664055556,26.05972222,NA
9000,9/4/23,147803,0,NA,41.861732,-87.75328,2473.829778,42.66944444,NA
9001,9/4/23,171075,1,edgewater,41.994656,-87.661316,3.141974965,22.73574409,NA
9002,9/4/23,186099,0,NA,41.90292,-87.78548,11.7759691,48.80477528,NA
9003,9/4/23,175417,0,NA,41.97209,-87.86852,13.26576011,49.35285914,NA
9004,9/4/23,148029,0,irving park,41.9475,-87.71516,9.671316156,38.4178273,NA
9005,9/4/23,185237,0,west town,41.89235,-87.68557,12.08021588,40.06685237,NA
9006,9/4/23,153638,0,hyde park,41.792522,-87.58896,13.30852083,46.22083333,NA
9007,9/4/23,187615,0,kenwood,41.811222,-87.59382,13.03547983,44.50904033,NA
9008,9/4/23,188475,0,NA,41.87748,-87.77712,12.10836351,40.55571031,NA
9009,9/4/23,171015,1,edgewater,41.99149,-87.657555,7.294861111,29.99166667,NA
9010,9/4/23,192597,0,lake view,41.946285,-87.649796,12.74836806,49.67916667,NA
9011,9/4/23,175921,0,lower west side,41.85944,-87.661446,12.21828929,46.71766342,NA
9012,9/4/23,182245,0,logan square,41.91638,-87.71977,14.81056028,44.15602837,NA
9013,9/4/23,151082,0,rogers park,41.998966,-87.65796,2505.866725,48.32823366,NA
9014,9/4/23,185239,0,NA,41.88442,-87.81662,10.75971329,36.24055944,NA
9015,9/4/23,189821,0,NA,42.028156,-87.68209,11.09073713,38.8650904,NA
9016,9/5/23,45079,1,NA,42.0225,-87.76374,0.460513889,31.04722222,NA
9017,9/5/23,4395,0,west ridge,41.99568,-87.69189,10.70350694,51.18194444,NA
9018,9/5/23,4404,0,NA,42.02362,-87.76341,12.1734375,51.05555556,NA
9019,9/5/23,51933,0,jefferson park,41.981876,-87.7778,10.75579023,44.83045977,NA
9020,9/5/23,5774,0,south lawndale,41.840347,-87.73412,6.18769986,42.36886396,NA
9021,9/5/23,6546,1,lower west side,41.856613,-87.6818,0.897194444,29.72777778,NA
9022,9/5/23,57579,1,edgewater,41.991753,-87.657234,2.393694444,35.74305556,NA
9023,9/5/23,7920,0,south lawndale,41.849483,-87.69537,12.52147632,43.47493036,NA
9024,9/5/23,124649,0,east side,41.68474,-87.53683,2.046472222,44.73194444,NA
9025,9/5/23,87741,0,west town,41.90011,-87.68288,10.25446528,46.04722222,NA
9026,9/5/23,36901,1,loop,41.88437,-87.61652,8.445777778,38.89722222,NA
9027,9/5/23,94003,0,mckinley park,41.824825,-87.675125,12.27651473,43.91795231,NA
9028,9/5/23,39173,0,west lawn,41.76776,-87.73013,5.909149086,52.54852321,NA
9029,9/5/23,96035,0,mckinley park,41.828648,-87.66791,13.26750694,50.22083333,NA
9030,9/5/23,43955,1,west ridge,41.993675,-87.6932,4.721513889,33.85625,NA
9031,9/5/23,96079,0,new city,41.81229,-87.66579,11.78436111,41.47638889,NA
9032,9/5/23,101643,0,north park,41.980278,-87.71708,9.952875,56.01944444,NA
9033,9/5/23,45359,1,west ridge,41.993645,-87.69304,3.155208333,31.06388889,NA
9034,9/5/23,149572,0,douglas,41.836277,-87.62723,10.91054861,48.27222222,NA
9035,9/5/23,109598,0,west town,41.89003,-87.65576,12.13179469,43.06703911,NA
9036,9/5/23,123003,0,edgewater,41.991123,-87.65471,8.646472222,45.24444444,NA
9037,9/5/23,65791,0,loop,41.881,-87.625656,13.55897917,46.48194444,NA
9038,9/5/23,140102,0,brighton park,41.82193,-87.69146,9.242573222,48.34239888,NA
9039,9/5/23,124677,0,edgewater,41.99066,-87.66854,6.716625,40.99027778,NA
9040,9/5/23,175227,0,north park,41.980263,-87.71705,11.32738526,50.01529903,NA
9041,9/5/23,140390,1,uptown,41.975258,-87.67274,7.672444444,28.18194444,NA
9042,9/5/23,124685,0,edgewater,41.991535,-87.6575,2493.96175,44.32916667,NA
9043,9/5/23,147811,0,NA,41.83537,-87.75943,11.26204609,40.95740223,NA
9044,9/5/23,171075,1,edgewater,41.994656,-87.661316,2.56925,21.41527778,NA
9045,9/5/23,124715,1,north park,41.980335,-87.71664,6.396453408,44.84840056,NA
9046,9/5/23,124737,0,edgewater,41.994427,-87.66211,8.13798331,44.32545202,NA
9047,9/5/23,124759,1,north park,41.98036,-87.716576,5.604717514,42.47881356,NA
9048,9/5/23,120369,0,NA,41.79734,-87.876686,7.544290221,46.33596215,NA
9049,9/5/23,182281,0,lake view,41.937466,-87.66412,7.223268428,46.21835883,NA
9050,9/5/23,151188,0,near north side,41.897343,-87.62692,11.39155899,41.25842697,NA
9051,9/5/23,133664,1,near south side,41.8595,-87.6205,6.741013889,44.92638889,NA
9052,9/5/23,137622,1,edgewater,41.998116,-87.65649,4.683555556,32.76388889,NA
9053,9/5/23,189233,0,near west side,41.868404,-87.68851,11.11299026,37.99860918,NA
9054,9/5/23,191181,0,west town,41.895283,-87.67359,14.02175243,38.72878999,NA
9055,9/5/23,166645,1,near north side,41.897373,-87.627304,4.344166667,33.16805556,NA
9056,9/5/23,168725,1,uptown,41.9582,-87.65544,0.64972028,27.71188811,NA
9057,9/5/23,169187,1,uptown,41.963924,-87.67387,5.758777778,25.34444444,NA
9058,9/5/23,147803,0,NA,41.861732,-87.75328,2483.258333,40.32986111,NA
9059,9/5/23,186099,0,NA,41.90292,-87.78548,10.93112813,47.19637883,NA
9060,9/5/23,175417,0,NA,41.97209,-87.86852,12.5070306,48.27399166,NA
9061,9/5/23,148029,0,irving park,41.9475,-87.71516,9.162019499,38.67061281,NA
9062,9/5/23,185237,0,west town,41.89235,-87.68557,11.2570625,39.25694444,NA
9063,9/5/23,153638,0,hyde park,41.792522,-87.58896,12.15321528,44.85694444,NA
9064,9/5/23,187615,0,kenwood,41.811222,-87.59382,12.65667361,44.24305556,NA
9065,9/5/23,188475,0,NA,41.87748,-87.77712,10.92725627,39.5,NA
9066,9/5/23,171015,1,edgewater,41.99149,-87.657555,6.242934631,30.94158554,NA
9067,9/5/23,192597,0,lake view,41.946285,-87.649796,11.69208333,47.70138889,NA
9068,9/5/23,175921,0,lower west side,41.85944,-87.661446,12.20663889,45.44722222,NA
9069,9/5/23,182245,0,logan square,41.91638,-87.71977,13.56856844,42.75977654,NA
9070,9/5/23,151082,0,rogers park,41.998966,-87.65796,2505.124215,45.19305556,NA
9071,9/5/23,185239,0,NA,41.88442,-87.81662,10.31042538,34.83124128,NA
9072,9/5/23,189821,0,NA,42.028156,-87.68209,11.46956944,36.68333333,NA
9073,9/6/23,45079,1,NA,42.0225,-87.76374,1.508194444,32.81666667,NA
9074,9/6/23,4395,0,west ridge,41.99568,-87.69189,13.49789898,66.54612006,NA
9075,9/6/23,4404,0,NA,42.02362,-87.76341,15.72682639,68.52222222,NA
9076,9/6/23,51933,0,jefferson park,41.981876,-87.7778,14.03818903,55.27272727,NA
9077,9/6/23,5774,0,south lawndale,41.840347,-87.73412,8.4815625,51.49583333,NA
9078,9/6/23,6546,1,lower west side,41.856613,-87.6818,2.242392211,29.75243394,NA
9079,9/6/23,57579,1,edgewater,41.991753,-87.657234,1.107652778,37.32361111,NA
9080,9/6/23,7920,0,south lawndale,41.849483,-87.69537,16.25821727,55.4735376,NA
9081,9/6/23,124649,0,east side,41.68474,-87.53683,3.758908206,53.34214186,NA
9082,9/6/23,8476,0,near south side,41.861206,-87.62989,16.28172566,83.43362832,NA
9083,9/6/23,87741,0,west town,41.90011,-87.68288,14.28556328,57.23365786,NA
9084,9/6/23,36901,1,loop,41.88437,-87.61652,7.807680556,37.92777778,NA
9085,9/6/23,94003,0,mckinley park,41.824825,-87.675125,16.42380753,52.49372385,NA
9086,9/6/23,39173,0,west lawn,41.76776,-87.73013,8.1298125,64.83194444,NA
9087,9/6/23,96035,0,mckinley park,41.828648,-87.66791,16.71325452,60.11821975,NA
9088,9/6/23,43955,1,west ridge,41.993675,-87.6932,4.840798611,36.18611111,NA
9089,9/6/23,96079,0,new city,41.81229,-87.66579,15.50020223,51.15760112,NA
9090,9/6/23,101643,0,north park,41.980278,-87.71708,13.60107789,76.90264256,NA
9091,9/6/23,45359,1,west ridge,41.993645,-87.69304,3.403296245,33.07371349,NA
9092,9/6/23,149572,0,douglas,41.836277,-87.62723,15.59965035,54.52587413,NA
9093,9/6/23,109598,0,west town,41.89003,-87.65576,16.44584028,52.19027778,NA
9094,9/6/23,123003,0,edgewater,41.991123,-87.65471,14.70182639,58.47777778,NA
9095,9/6/23,65791,0,loop,41.881,-87.625656,17.994125,56.28888889,NA
9096,9/6/23,140102,0,brighton park,41.82193,-87.69146,13.0613125,57.76666667,NA
9097,9/6/23,124677,0,edgewater,41.99066,-87.66854,11.10981224,52.13073713,NA
9098,9/6/23,175227,0,north park,41.980263,-87.71705,17.67362813,60.36768802,NA
9099,9/6/23,140390,1,uptown,41.975258,-87.67274,6.753087622,29.01808067,NA
9100,9/6/23,124685,0,edgewater,41.991535,-87.6575,2501.731732,54.1962482,NA
9101,9/6/23,147811,0,NA,41.83537,-87.75943,17.79723227,48.86717663,NA
9102,9/6/23,171075,1,edgewater,41.994656,-87.661316,6.595583333,20.16111111,NA
9103,9/6/23,124715,1,north park,41.980335,-87.71664,7.112883008,45.2005571,NA
9104,9/6/23,124737,0,edgewater,41.994427,-87.66211,12.84919444,55.31805556,NA
9105,9/6/23,124759,1,north park,41.98036,-87.716576,6.487108939,42.16201117,NA
9106,9/6/23,120369,0,NA,41.79734,-87.876686,11.32398868,55.62942008,NA
9107,9/6/23,182281,0,lake view,41.937466,-87.66412,11.46002086,56.86369958,NA
9108,9/6/23,151188,0,near north side,41.897343,-87.62692,15.95054167,50.48055556,NA
9109,9/6/23,133664,1,near south side,41.8595,-87.6205,12.24178472,53.97638889,NA
9110,9/6/23,137622,1,edgewater,41.998116,-87.65649,6.2395,33.025,NA
9111,9/6/23,189233,0,near west side,41.868404,-87.68851,17.85969317,47.57322176,NA
9112,9/6/23,191181,0,west town,41.895283,-87.67359,17.03959028,50.80694444,NA
9113,9/6/23,166645,1,near north side,41.897373,-87.627304,4.671013889,35.19722222,NA
9114,9/6/23,168725,1,uptown,41.9582,-87.65544,2.775578801,29.91771269,NA
9115,9/6/23,169187,1,uptown,41.963924,-87.67387,6.548097222,26.42638889,NA
9116,9/6/23,147803,0,NA,41.861732,-87.75328,2507.32493,49.0201669,NA
9117,9/6/23,186099,0,NA,41.90292,-87.78548,17.16981793,57.62605042,NA
9118,9/6/23,175417,0,NA,41.97209,-87.86852,16.91461057,58.89707928,NA
9119,9/6/23,148029,0,irving park,41.9475,-87.71516,14.63704735,48.56545961,NA
9120,9/6/23,185237,0,west town,41.89235,-87.68557,17.97216273,49.97357441,NA
9121,9/6/23,153638,0,hyde park,41.792522,-87.58896,15.91997207,51.15502793,NA
9122,9/6/23,187615,0,kenwood,41.811222,-87.59382,16.35184979,53.16689847,NA
9123,9/6/23,171015,1,edgewater,41.99149,-87.657555,8.517888889,32.02777778,NA
9124,9/6/23,188475,0,NA,41.87748,-87.77712,17.7792777,48.66199158,NA
9125,9/6/23,192597,0,lake view,41.946285,-87.649796,18.66679219,59.55369596,NA
9126,9/6/23,175921,0,lower west side,41.85944,-87.661446,18.0909375,55.17777778,NA
9127,9/6/23,151082,0,rogers park,41.998966,-87.65796,2507.323958,57.01111111,NA
9128,9/6/23,182245,0,logan square,41.91638,-87.71977,17.85009736,52.64673157,NA
9129,9/6/23,185239,0,NA,41.88442,-87.81662,15.91418524,41.65320334,NA
9130,9/6/23,189821,0,NA,42.028156,-87.68209,15.01013194,47.21111111,NA
9131,9/7/23,45079,1,NA,42.0225,-87.76374,6.013630042,40.1418637,NA
9132,9/7/23,4395,0,west ridge,41.99568,-87.69189,6.862479167,67.77638889,NA
9133,9/7/23,4404,0,NA,42.02362,-87.76341,7.620715278,68.08888889,NA
9134,9/7/23,51933,0,jefferson park,41.981876,-87.7778,7.518553779,60.89389535,NA
9135,9/7/23,5774,0,south lawndale,41.840347,-87.73412,5.058770833,52.8,NA
9136,9/7/23,6546,1,lower west side,41.856613,-87.6818,1.059679219,28.60111576,NA
9137,9/7/23,57579,1,edgewater,41.991753,-87.657234,0.35425,37.00555556,NA
9138,9/7/23,7920,0,south lawndale,41.849483,-87.69537,9.575354659,58.48817803,NA
9139,9/7/23,124649,0,east side,41.68474,-87.53683,2.879255911,57.34909597,NA
9140,9/7/23,8476,0,near south side,41.861206,-87.62989,5.0685,100,NA
9141,9/7/23,87741,0,west town,41.90011,-87.68288,7.503581363,57.94436718,NA
9142,9/7/23,36901,1,loop,41.88437,-87.61652,4.886180556,37.26111111,NA
9143,9/7/23,94003,0,mckinley park,41.824825,-87.675125,9.138057504,52.88359046,NA
9144,9/7/23,39173,0,west lawn,41.76776,-87.73013,5.391243056,65.05416667,NA
9145,9/7/23,96035,0,mckinley park,41.828648,-87.66791,9.759229167,64.06944444,NA
9146,9/7/23,43955,1,west ridge,41.993675,-87.6932,2.753666667,37.85069444,NA
9147,9/7/23,96079,0,new city,41.81229,-87.66579,10.45089136,54.57103064,NA
9148,9/7/23,101643,0,north park,41.980278,-87.71708,6.565013889,80.52777778,NA
9149,9/7/23,45359,1,west ridge,41.993645,-87.69304,1.942861111,34.19444444,NA
9150,9/7/23,149572,0,douglas,41.836277,-87.62723,10.20200158,58.1914557,NA
9151,9/7/23,109598,0,west town,41.89003,-87.65576,9.571652778,54.52916667,NA
9152,9/7/23,123003,0,edgewater,41.991123,-87.65471,6.2099375,61.45416667,NA
9153,9/7/23,65791,0,loop,41.881,-87.625656,11.07588317,60.69819193,NA
9154,9/7/23,140102,0,brighton park,41.82193,-87.69146,7.639645341,59.65716273,NA
9155,9/7/23,124677,0,edgewater,41.99066,-87.66854,4.855236111,54.9125,NA
9156,9/7/23,175227,0,north park,41.980263,-87.71705,8.964715278,61.97916667,NA
9157,9/7/23,140390,1,uptown,41.975258,-87.67274,7.914194444,33.86388889,NA
9158,9/7/23,124685,0,edgewater,41.991535,-87.6575,2498.938359,57.05049088,NA
9159,9/7/23,147811,0,NA,41.83537,-87.75943,10.39841667,51.57986111,NA
9160,9/7/23,171075,1,edgewater,41.994656,-87.661316,5.40275,23.42777778,NA
9161,9/7/23,124715,1,north park,41.980335,-87.71664,5.512527778,42.93611111,NA
9162,9/7/23,124737,0,edgewater,41.994427,-87.66211,6.158791667,57.90416667,NA
9163,9/7/23,124759,1,north park,41.98036,-87.716576,5.252195804,39.73986014,NA
9164,9/7/23,120369,0,NA,41.79734,-87.876686,6.184215278,57.61388889,NA
9165,9/7/23,182281,0,lake view,41.937466,-87.66412,143.3582684,61.29624478,NA
9166,9/7/23,151188,0,near north side,41.897343,-87.62692,8.49050765,58.3449235,NA
9167,9/7/23,133664,1,near south side,41.8595,-87.6205,6.176819444,56.13333333,NA
9168,9/7/23,137622,1,edgewater,41.998116,-87.65649,3.778180556,32.40694444,NA
9169,9/7/23,189233,0,near west side,41.868404,-87.68851,10.15202083,49.7125,NA
9170,9/7/23,191181,0,west town,41.895283,-87.67359,9.599222222,56.45833333,NA
9171,9/7/23,166645,1,near north side,41.897373,-87.627304,3.741305556,37.76111111,NA
9172,9/7/23,168725,1,uptown,41.9582,-87.65544,1.046239554,29.29387187,NA
9173,9/7/23,169187,1,uptown,41.963924,-87.67387,4.292058414,30.1015299,NA
9174,9/7/23,147803,0,NA,41.861732,-87.75328,2503.605757,52.30347222,NA
9175,9/7/23,186099,0,NA,41.90292,-87.78548,8.810639777,57.75521558,NA
9176,9/7/23,175417,0,NA,41.97209,-87.86852,8.5513125,64.30416667,NA
9177,9/7/23,148029,0,irving park,41.9475,-87.71516,7.617033426,51.25905292,NA
9178,9/7/23,185237,0,west town,41.89235,-87.68557,9.714222222,54.79444444,NA
9179,9/7/23,153638,0,hyde park,41.792522,-87.58896,9.8081363,54.08484006,NA
9180,9/7/23,187615,0,kenwood,41.811222,-87.59382,10.15409597,60.54242003,NA
9181,9/7/23,171015,1,edgewater,41.99149,-87.657555,6.559902778,30.27777778,NA
9182,9/7/23,188475,0,NA,41.87748,-87.77712,9.260668524,50.89415042,NA
9183,9/7/23,192597,0,lake view,41.946285,-87.649796,9.584340278,57.64027778,NA
9184,9/7/23,151082,0,rogers park,41.998966,-87.65796,2503.430986,64.73194444,NA
9185,9/7/23,175921,0,lower west side,41.85944,-87.661446,10.71031944,59.76944444,NA
9186,9/7/23,182245,0,logan square,41.91638,-87.71977,9.249018106,52.33426184,NA
9187,9/7/23,185239,0,NA,41.88442,-87.81662,7.831363636,42.82657343,NA
9188,9/7/23,189821,0,NA,42.028156,-87.68209,7.948618056,47.83055556,NA
9189,9/8/23,45079,1,NA,42.0225,-87.76374,4.650597222,39.43055556,NA
9190,9/8/23,4395,0,west ridge,41.99568,-87.69189,8.770405594,72.84195804,NA
9191,9/8/23,4404,0,NA,42.02362,-87.76341,6.546069444,64.17638889,NA
